sample_id,product_id,product_name,category,sample_end_date,sales_last_7d,sales_last_30d,sales_last_90d,out_freq_last_30d,stock_qty,stock_amount,return_rate,gross_profit_rate,stock_turnover_days,abc_class,is_fresh,is_key_product,target_sales_next_30d
S0948,P0172,红薯4号,农产品,2026-05-31,16.0,73.1,231.4,24,131,425.46,0.0746,0.2186,49.0,C,1,0,56.2
S0949,P0110,砧板2号,厨具,2025-12-31,0.5,1.9,6.1,1,123,10821.97,0.0,0.3732,1620.0,C,0,0,1.8
S0950,P0110,砧板2号,厨具,2026-01-31,0.6,2.5,6.6,1,119,8858.74,0.0,0.3732,1620.0,C,0,0,2.3
S0951,P0110,砧板2号,厨具,2026-02-28,0.6,2.3,6.5,1,115,10098.44,0.0,0.3732,1620.0,C,0,0,2.2
S0952,P0110,砧板2号,厨具,2026-03-31,0.6,2.6,7.6,1,134,8090.66,0.0,0.3732,1620.0,C,0,0,2.3
S0953,P0110,砧板2号,厨具,2026-04-30,0.6,2.9,7.6,1,125,9686.3,0.0,0.3732,1620.0,C,0,0,2.7
S0954,P0110,砧板2号,厨具,2026-05-31,0.7,2.9,8.4,1,126,11863.65,0.0,0.3732,1620.0,C,0,0,3.0
S0955,P0150,风扇电机4号,小家电配件,2025-12-31,0.5,2.3,6.8,1,747,42608.22,0.0,0.3814,7706.2,C,0,0,2.1
S0956,P0150,风扇电机4号,小家电配件,2026-01-31,0.5,2.0,5.9,1,666,41154.62,0.0,0.3814,7706.2,C,0,0,1.9
S0957,P0150,风扇电机4号,小家电配件,2026-02-28,0.6,2.7,7.8,1,726,49466.61,0.0,0.3814,7706.2,C,0,0,2.9
S0958,P0150,风扇电机4号,小家电配件,2026-03-31,0.7,2.9,8.4,1,585,42147.98,0.0,0.3814,7706.2,C,0,0,3.1
S0959,P0150,风扇电机4号,小家电配件,2026-04-30,0.6,2.6,7.9,1,746,49511.58,0.0,0.3814,7706.2,C,0,0,2.6
S0960,P0150,风扇电机4号,小家电配件,2026-05-31,0.6,2.8,8.3,1,702,36846.27,0.0,0.3814,7706.2,C,0,0,2.6
S0961,P0152,电水壶底座4号,小家电配件,2025-12-31,0.4,1.7,5.0,1,142,18682.61,0.0,0.2555,2646.0,C,0,0,2.0
S0962,P0152,电水壶底座4号,小家电配件,2026-01-31,0.4,1.6,4.3,1,161,19185.97,0.0,0.2555,2646.0,C,0,0,1.5
S0963,P0152,电水壶底座4号,小家电配件,2026-02-28,0.5,1.7,4.7,1,148,18724.99,0.0,0.2555,2646.0,C,0,0,1.7
S0964,P0152,电水壶底座4号,小家电配件,2026-03-31,0.4,1.8,5.5,1,133,17959.38,0.0,0.2555,2646.0,C,0,0,1.4
S0965,P0152,电水壶底座4号,小家电配件,2026-04-30,0.5,1.9,5.3,1,138,20064.11,0.0,0.2555,2646.0,C,0,0,1.7
S0966,P0152,电水壶底座4号,小家电配件,2026-05-31,0.5,2.0,6.1,1,135,18971.21,0.0,0.2555,2646.0,C,0,0,2.2
S0967,P0061,矿泉水5号,零食饮料,2025-12-31,10.3,46.3,137.2,15,153,621.65,0.0312,0.298,103.6,C,0,0,46.5
S0968,P0061,矿泉水5号,零食饮料,2026-01-31,10.8,46.5,130.6,15,147,672.3,0.0312,0.298,103.6,C,0,0,42.7
S0969,P0061,矿泉水5号,零食饮料,2026-02-28,10.8,39.3,125.4,13,167,714.36,0.0312,0.298,103.6,C,0,0,39.7
S0970,P0061,矿泉水5号,零食饮料,2026-03-31,11.7,48.0,147.6,15,165,692.31,0.0312,0.298,103.6,C,0,0,44.6
S0971,P0061,矿泉水5号,零食饮料,2026-04-30,10.5,43.6,142.2,14,135,699.06,0.0312,0.298,103.6,C,0,0,40.9
S0972,P0061,矿泉水5号,零食饮料,2026-05-31,14.7,63.8,166.2,21,145,686.89,0.0312,0.298,103.6,C,0,0,57.5
S0973,P0047,饼干3号,零食饮料,2025-12-31,5.2,22.3,70.4,7,154,980.62,0.0625,0.2817,156.1,C,0,0,16.6
S0974,P0047,饼干3号,零食饮料,2026-01-31,5.1,22.5,73.7,7,143,1057.75,0.0625,0.2817,156.1,C,0,0,20.9
S0975,P0047,饼干3号,零食饮料,2026-02-28,7.8,30.4,87.5,10,150,1025.9,0.0625,0.2817,156.1,C,0,0,34.1
S0976,P0047,饼干3号,零食饮料,2026-03-31,8.0,31.8,89.7,10,134,1011.2,0.0625,0.2817,156.1,C,0,0,25.5
S0977,P0047,饼干3号,零食饮料,2026-04-30,8.0,31.0,93.0,10,157,1102.53,0.0625,0.2817,156.1,C,0,0,34.2
S0978,P0047,饼干3号,零食饮料,2026-05-31,6.6,29.0,84.5,9,140,1109.88,0.0625,0.2817,156.1,C,0,0,22.6
S0979,P0090,洗洁精4号,日用品,2025-12-31,3.6,14.9,39.8,4,187,2167.42,0.1053,0.3397,362.0,C,0,0,18.3
S0980,P0090,洗洁精4号,日用品,2026-01-31,3.0,13.1,36.7,4,203,2314.92,0.1053,0.3397,362.0,C,0,0,11.6
S0981,P0090,洗洁精4号,日用品,2026-02-28,3.7,15.5,47.4,5,196,2366.26,0.1053,0.3397,362.0,C,0,0,14.7
S0982,P0090,洗洁精4号,日用品,2026-03-31,4.5,17.7,47.4,5,197,2386.05,0.1053,0.3397,362.0,C,0,0,16.5
S0983,P0090,洗洁精4号,日用品,2026-04-30,4.8,20.1,56.3,6,193,2381.9,0.1053,0.3397,362.0,C,0,0,18.8
S0984,P0090,洗洁精4号,日用品,2026-05-31,4.3,18.1,52.8,6,182,2182.09,0.1053,0.3397,362.0,C,0,0,16.7
S0985,P0100,牙膏6号,日用品,2025-12-31,5.3,22.2,67.4,7,88,747.1,0.0,0.2706,106.5,C,0,0,19.2
S0986,P0100,牙膏6号,日用品,2026-01-31,6.0,24.1,71.4,8,87,703.49,0.0,0.2706,106.5,C,0,0,22.7
S0987,P0100,牙膏6号,日用品,2026-02-28,5.6,22.7,67.4,7,82,761.21,0.0,0.2706,106.5,C,0,0,21.0
S0988,P0100,牙膏6号,日用品,2026-03-31,5.7,26.7,86.4,8,83,727.59,0.0,0.2706,106.5,C,0,0,22.8
S0989,P0100,牙膏6号,日用品,2026-04-30,6.6,26.4,78.4,8,82,689.65,0.0,0.2706,106.5,C,0,0,23.4
S0990,P0100,牙膏6号,日用品,2026-05-31,4.6,21.3,68.8,7,85,715.8,0.0,0.2706,106.5,C,0,0,22.3
S0991,P0117,饭盒3号,厨具,2025-12-31,0.7,2.8,9.3,1,731,25155.08,0.1429,0.2803,4610.8,C,0,0,1.8
S0992,P0117,饭盒3号,厨具,2026-01-31,1.0,3.9,12.4,1,544,29423.52,0.1429,0.2803,4610.8,C,0,0,5.1
S0993,P0117,饭盒3号,厨具,2026-02-28,0.8,3.6,10.5,1,617,29567.85,0.1429,0.2803,4610.8,C,0,0,3.5
S0994,P0117,饭盒3号,厨具,2026-03-31,0.9,4.1,11.5,1,750,28130.93,0.1429,0.2803,4610.8,C,0,0,3.3
S0995,P0117,饭盒3号,厨具,2026-04-30,1.3,5.7,15.8,1,672,30831.69,0.1429,0.2803,4610.8,C,0,0,5.4
S0996,P0117,饭盒3号,厨具,2026-05-31,1.2,5.0,14.9,1,735,28251.34,0.1429,0.2803,4610.8,C,0,0,4.8
S0997,P0142,电饭煲内胆3号,小家电配件,2025-12-31,0.2,1.0,3.2,1,122,17390.75,0.0,0.3502,2925.0,C,0,0,0.8
S0998,P0142,电饭煲内胆3号,小家电配件,2026-01-31,0.2,1.2,3.5,1,128,15495.28,0.0,0.3502,2925.0,C,0,0,1.2
S0999,P0142,电饭煲内胆3号,小家电配件,2026-02-28,0.2,1.2,3.8,1,132,15655.64,0.0,0.3502,2925.0,C,0,0,1.3
S1000,P0142,电饭煲内胆3号,小家电配件,2026-03-31,0.3,1.1,3.7,1,132,14632.38,0.0,0.3502,2925.0,C,0,0,1.3
S1001,P0142,电饭煲内胆3号,小家电配件,2026-04-30,0.4,1.4,4.3,1,98,16478.2,0.0,0.3502,2925.0,C,0,0,1.5
S1002,P0142,电饭煲内胆3号,小家电配件,2026-05-31,0.3,1.2,4.1,1,112,16630.74,0.0,0.3502,2925.0,C,0,0,1.3
S1003,P0137,插线板2号,小家电配件,2025-12-31,0.6,2.7,8.0,1,156,7249.24,0.0,0.3414,1450.0,C,0,0,2.3
S1004,P0137,插线板2号,小家电配件,2026-01-31,0.7,2.9,8.7,1,143,8265.59,0.0,0.3414,1450.0,C,0,0,2.2
S1005,P0137,插线板2号,小家电配件,2026-02-28,0.6,2.6,7.6,1,154,6918.7,0.0,0.3414,1450.0,C,0,0,2.3
S1006,P0137,插线板2号,小家电配件,2026-03-31,0.9,3.4,9.2,1,141,7667.98,0.0,0.3414,1450.0,C,0,0,3.4
S1007,P0137,插线板2号,小家电配件,2026-04-30,0.7,3.2,9.3,1,169,7942.5,0.0,0.3414,1450.0,C,0,0,3.3
S1008,P0137,插线板2号,小家电配件,2026-05-31,0.7,2.7,8.9,1,155,7716.85,0.0,0.3414,1450.0,C,0,0,2.6
S1009,P0118,保温壶3号,厨具,2025-12-31,0.4,1.8,5.3,1,861,86054.85,0.25,0.3513,14295.0,C,0,0,1.6
S1010,P0118,保温壶3号,厨具,2026-01-31,0.4,1.8,5.3,1,935,81957.99,0.25,0.3513,14295.0,C,0,0,1.5
S1011,P0118,保温壶3号,厨具,2026-02-28,0.4,1.7,5.4,1,1078,78510.26,0.25,0.3513,14295.0,C,0,0,1.7
S1012,P0118,保温壶3号,厨具,2026-03-31,0.5,2.2,6.3,1,870,70733.71,0.25,0.3513,14295.0,C,0,0,1.9
S1013,P0118,保温壶3号,厨具,2026-04-30,0.5,2.3,6.7,1,1109,72753.49,0.25,0.3513,14295.0,C,0,0,1.5
S1014,P0118,保温壶3号,厨具,2026-05-31,0.5,2.4,7.8,1,980,71798.73,0.25,0.3513,14295.0,C,0,0,1.7
S1015,P0099,垃圾袋6号,日用品,2025-12-31,1.6,6.3,20.6,2,1106,19933.04,0.0,0.2088,3220.0,C,0,0,6.5
S1016,P0099,垃圾袋6号,日用品,2026-01-31,1.7,7.5,24.5,2,1001,22056.85,0.0,0.2088,3220.0,C,0,0,6.8
S1017,P0099,垃圾袋6号,日用品,2026-02-28,2.2,8.7,27.5,2,940,19904.59,0.0,0.2088,3220.0,C,0,0,8.3
S1018,P0099,垃圾袋6号,日用品,2026-03-31,2.3,9.5,25.8,3,945,23839.19,0.0,0.2088,3220.0,C,0,0,9.3
S1019,P0099,垃圾袋6号,日用品,2026-04-30,2.3,10.0,31.5,3,977,19913.68,0.0,0.2088,3220.0,C,0,0,9.4
S1020,P0099,垃圾袋6号,日用品,2026-05-31,2.4,11.2,31.0,3,928,20243.51,0.0,0.2088,3220.0,C,0,0,9.4
S1021,P0102,汤锅1号,厨具,2025-12-31,0.4,1.4,3.9,1,161,16525.41,0.0,0.3725,3712.5,C,0,0,1.3
S1022,P0102,汤锅1号,厨具,2026-01-31,0.3,1.3,3.8,1,163,18286.84,0.0,0.3725,3712.5,C,0,0,1.2
S1023,P0102,汤锅1号,厨具,2026-02-28,0.3,1.2,4.0,1,151,15838.0,0.0,0.3725,3712.5,C,0,0,1.2
S1024,P0102,汤锅1号,厨具,2026-03-31,0.4,1.4,4.0,1,190,18055.51,0.0,0.3725,3712.5,C,0,0,1.4
S1025,P0102,汤锅1号,厨具,2026-04-30,0.3,1.5,4.5,1,137,19500.1,0.0,0.3725,3712.5,C,0,0,1.3
S1026,P0102,汤锅1号,厨具,2026-05-31,0.3,1.3,4.2,1,188,20376.26,0.0,0.3725,3712.5,C,0,0,1.3
S1027,P0146,电水壶底座3号,小家电配件,2025-12-31,0.4,1.7,5.1,1,852,49801.61,0.0,0.3677,10710.0,C,0,0,1.8
S1028,P0146,电水壶底座3号,小家电配件,2026-01-31,0.5,2.0,6.3,1,877,43493.82,0.0,0.3677,10710.0,C,0,0,2.1
S1029,P0146,电水壶底座3号,小家电配件,2026-02-28,0.6,2.5,6.6,1,812,48046.45,0.0,0.3677,10710.0,C,0,0,1.9
S1030,P0146,电水壶底座3号,小家电配件,2026-03-31,0.6,2.7,8.0,1,659,48408.57,0.0,0.3677,10710.0,C,0,0,2.6
S1031,P0146,电水壶底座3号,小家电配件,2026-04-30,0.5,2.6,7.4,1,900,47269.97,0.0,0.3677,10710.0,C,0,0,2.4
S1032,P0146,电水壶底座3号,小家电配件,2026-05-31,0.7,2.6,7.9,1,821,54435.43,0.0,0.3677,10710.0,C,0,0,2.5
S1033,P0103,菜刀1号,厨具,2025-12-31,0.6,2.5,7.5,1,255,9885.28,0.0,0.4081,2151.0,C,0,0,2.3
S1034,P0103,菜刀1号,厨具,2026-01-31,0.7,2.8,8.4,1,241,9456.29,0.0,0.4081,2151.0,C,0,0,2.4
S1035,P0103,菜刀1号,厨具,2026-02-28,0.7,2.8,9.4,1,258,9210.48,0.0,0.4081,2151.0,C,0,0,2.5
S1036,P0103,菜刀1号,厨具,2026-03-31,0.9,3.4,9.5,1,253,9401.53,0.0,0.4081,2151.0,C,0,0,3.3
S1037,P0103,菜刀1号,厨具,2026-04-30,0.9,3.4,10.5,1,267,9385.87,0.0,0.4081,2151.0,C,0,0,3.0
S1038,P0103,菜刀1号,厨具,2026-05-31,0.9,3.9,11.1,1,238,10080.25,0.0,0.4081,2151.0,C,0,0,3.6
S1039,P0112,保温壶2号,厨具,2025-12-31,0.1,0.5,1.6,1,191,49099.25,0.0,0.3108,8685.0,C,0,0,0.6
S1040,P0112,保温壶2号,厨具,2026-01-31,0.1,0.6,1.8,1,176,42883.19,0.0,0.3108,8685.0,C,0,0,0.5
S1041,P0112,保温壶2号,厨具,2026-02-28,0.2,0.7,2.1,1,216,47629.82,0.0,0.3108,8685.0,C,0,0,0.8
S1042,P0112,保温壶2号,厨具,2026-03-31,0.2,0.6,1.9,1,188,46202.59,0.0,0.3108,8685.0,C,0,0,0.6
S1043,P0112,保温壶2号,厨具,2026-04-30,0.2,0.7,2.3,1,175,44326.31,0.0,0.3108,8685.0,C,0,0,0.8
S1044,P0112,保温壶2号,厨具,2026-05-31,0.1,0.6,2.0,1,188,42570.26,0.0,0.3108,8685.0,C,0,0,0.6
S1045,P0130,电饭煲内胆1号,小家电配件,2025-12-31,0.4,1.6,5.0,1,1126,76756.91,0.0,0.3818,17010.0,C,0,0,1.7
S1046,P0130,电饭煲内胆1号,小家电配件,2026-01-31,0.4,1.6,5.5,1,1122,77146.31,0.0,0.3818,17010.0,C,0,0,2.1
S1047,P0130,电饭煲内胆1号,小家电配件,2026-02-28,0.6,2.2,6.0,1,1185,89692.28,0.0,0.3818,17010.0,C,0,0,1.6
S1048,P0130,电饭煲内胆1号,小家电配件,2026-03-31,0.5,2.0,6.3,1,1245,73245.26,0.0,0.3818,17010.0,C,0,0,1.6
S1049,P0130,电饭煲内胆1号,小家电配件,2026-04-30,0.5,2.0,6.4,1,1143,75094.62,0.0,0.3818,17010.0,C,0,0,2.3
S1050,P0130,电饭煲内胆1号,小家电配件,2026-05-31,0.4,1.8,6.0,1,1222,75089.26,0.0,0.3818,17010.0,C,0,0,1.7
S1051,P0107,炒锅2号,厨具,2025-12-31,0.3,1.2,3.8,1,390,45968.46,0.0,0.2899,8145.0,C,0,0,1.0
S1052,P0107,炒锅2号,厨具,2026-01-31,0.3,1.0,3.1,1,378,43822.34,0.0,0.2899,8145.0,C,0,0,0.8
S1053,P0107,炒锅2号,厨具,2026-02-28,0.4,1.3,3.8,1,360,39525.76,0.0,0.2899,8145.0,C,0,0,1.5
S1054,P0107,炒锅2号,厨具,2026-03-31,0.3,1.3,3.7,1,364,39597.73,0.0,0.2899,8145.0,C,0,0,1.2
S1055,P0107,炒锅2号,厨具,2026-04-30,0.4,1.7,4.3,1,391,41416.91,0.0,0.2899,8145.0,C,0,0,1.5
S1056,P0107,炒锅2号,厨具,2026-05-31,0.4,1.7,5.0,1,315,36332.89,0.0,0.2899,8145.0,C,0,0,1.3
S1057,P0097,抽纸6号,日用品,2025-12-31,4.5,17.1,55.9,5,157,1181.52,0.0,0.1965,222.9,C,0,0,16.5
S1058,P0097,抽纸6号,日用品,2026-01-31,4.2,19.3,60.7,6,165,1226.99,0.0,0.1965,222.9,C,0,0,21.0
S1059,P0097,抽纸6号,日用品,2026-02-28,5.3,21.5,64.6,7,187,1201.25,0.0,0.1965,222.9,C,0,0,18.7
S1060,P0097,抽纸6号,日用品,2026-03-31,6.1,24.1,73.1,8,175,1181.76,0.0,0.1965,222.9,C,0,0,25.1
S1061,P0097,抽纸6号,日用品,2026-04-30,6.4,27.6,74.5,9,154,1218.66,0.0,0.1965,222.9,C,0,0,26.6
S1062,P0097,抽纸6号,日用品,2026-05-31,5.7,25.7,82.0,8,169,1402.86,0.0,0.1965,222.9,C,0,0,29.2
S1063,P0128,砧板5号,厨具,2025-12-31,0.1,0.5,1.6,1,126,32620.75,0.0,0.3111,6615.0,C,0,0,0.5
S1064,P0128,砧板5号,厨具,2026-01-31,0.1,0.6,1.8,1,155,29131.42,0.0,0.3111,6615.0,C,0,0,0.5
S1065,P0128,砧板5号,厨具,2026-02-28,0.2,0.7,2.0,1,140,32125.37,0.0,0.3111,6615.0,C,0,0,0.6
S1066,P0128,砧板5号,厨具,2026-03-31,0.1,0.6,2.0,1,169,30856.98,0.0,0.3111,6615.0,C,0,0,0.6
S1067,P0128,砧板5号,厨具,2026-04-30,0.2,0.7,2.3,1,159,29533.17,0.0,0.3111,6615.0,C,0,0,0.7
S1068,P0128,砧板5号,厨具,2026-05-31,0.2,0.7,2.2,1,141,30864.87,0.0,0.3111,6615.0,C,0,0,0.7
S1069,P0135,净水器滤芯2号,小家电配件,2025-12-31,0.2,0.7,2.3,1,895,123846.37,0.0,0.3707,29220.0,C,0,0,0.7
S1070,P0135,净水器滤芯2号,小家电配件,2026-01-31,0.2,0.7,2.3,1,1121,125508.25,0.0,0.3707,29220.0,C,0,0,0.7
S1071,P0135,净水器滤芯2号,小家电配件,2026-02-28,0.2,1.0,2.8,1,970,137485.4,0.0,0.3707,29220.0,C,0,0,1.0
S1072,P0135,净水器滤芯2号,小家电配件,2026-03-31,0.3,1.0,3.2,1,903,127723.23,0.0,0.3707,29220.0,C,0,0,0.9
S1073,P0135,净水器滤芯2号,小家电配件,2026-04-30,0.3,1.1,3.1,1,1044,134507.62,0.0,0.3707,29220.0,C,0,0,1.1
S1074,P0135,净水器滤芯2号,小家电配件,2026-05-31,0.3,1.3,3.5,1,1070,125541.97,0.0,0.3707,29220.0,C,0,0,1.3
S1075,P0051,茶饮料3号,零食饮料,2025-12-31,10.6,39.4,107.2,13,118,418.79,0.069,0.2919,86.5,C,0,0,37.8
S1076,P0051,茶饮料3号,零食饮料,2026-01-31,9.5,41.2,121.2,13,122,369.64,0.069,0.2919,86.5,C,0,0,41.0
S1077,P0051,茶饮料3号,零食饮料,2026-02-28,9.6,41.4,122.2,13,135,407.39,0.069,0.2919,86.5,C,0,0,43.8
S1078,P0051,茶饮料3号,零食饮料,2026-03-31,10.4,43.6,125.2,14,129,388.37,0.069,0.2919,86.5,C,0,0,35.9
S1079,P0051,茶饮料3号,零食饮料,2026-04-30,14.9,59.1,163.1,19,124,361.81,0.069,0.2919,86.5,C,0,0,58.4
S1080,P0051,茶饮料3号,零食饮料,2026-05-31,9.2,38.6,122.3,12,117,379.27,0.069,0.2919,86.5,C,0,0,28.1
S1081,P0133,榨汁机刀头1号,小家电配件,2025-12-31,0.2,0.8,2.5,1,221,25736.88,0.0,0.3195,6300.0,C,0,0,0.9
S1082,P0133,榨汁机刀头1号,小家电配件,2026-01-31,0.2,0.9,2.7,1,226,25961.41,0.0,0.3195,6300.0,C,0,0,0.8
S1083,P0133,榨汁机刀头1号,小家电配件,2026-02-28,0.2,0.9,2.6,1,209,28019.17,0.0,0.3195,6300.0,C,0,0,0.6
S1084,P0133,榨汁机刀头1号,小家电配件,2026-03-31,0.3,1.2,3.1,1,257,27843.68,0.0,0.3195,6300.0,C,0,0,1.3
S1085,P0133,榨汁机刀头1号,小家电配件,2026-04-30,0.3,1.1,3.2,1,199,27268.15,0.0,0.3195,6300.0,C,0,0,1.1
S1086,P0133,榨汁机刀头1号,小家电配件,2026-05-31,0.2,1.0,3.2,1,177,24306.32,0.0,0.3195,6300.0,C,0,0,1.0
S1087,P0123,饭盒4号,厨具,2025-12-31,0.5,1.9,6.1,1,146,7458.42,0.0,0.2398,1518.8,C,0,0,1.9
S1088,P0123,饭盒4号,厨具,2026-01-31,0.6,2.7,7.7,1,144,7297.13,0.0,0.2398,1518.8,C,0,0,2.9
S1089,P0123,饭盒4号,厨具,2026-02-28,0.6,2.4,8.3,1,147,7808.92,0.0,0.2398,1518.8,C,0,0,2.2
S1090,P0123,饭盒4号,厨具,2026-03-31,0.6,2.6,7.1,1,132,6999.85,0.0,0.2398,1518.8,C,0,0,2.1
S1091,P0123,饭盒4号,厨具,2026-04-30,0.6,2.6,7.4,1,130,7119.15,0.0,0.2398,1518.8,C,0,0,2.8
S1092,P0123,饭盒4号,厨具,2026-05-31,0.6,3.3,8.9,1,135,6671.3,0.0,0.2398,1518.8,C,0,0,2.8
S1093,P0064,山楂糕5号,零食饮料,2025-12-31,5.6,24.6,74.4,8,319,1297.66,0.0455,0.2547,300.7,C,0,0,23.8
S1094,P0064,山楂糕5号,零食饮料,2026-01-31,6.1,25.8,78.1,8,315,1280.7,0.0455,0.2547,300.7,C,0,0,19.8
S1095,P0064,山楂糕5号,零食饮料,2026-02-28,8.5,32.7,94.7,10,294,1218.19,0.0455,0.2547,300.7,C,0,0,27.7
S1096,P0064,山楂糕5号,零食饮料,2026-03-31,8.2,30.8,85.9,10,292,1310.3,0.0455,0.2547,300.7,C,0,0,25.7
S1097,P0064,山楂糕5号,零食饮料,2026-04-30,6.2,30.0,100.5,9,256,1281.03,0.0455,0.2547,300.7,C,0,0,30.4
S1098,P0064,山楂糕5号,零食饮料,2026-05-31,8.2,35.0,102.3,11,324,1338.85,0.0455,0.2547,300.7,C,0,0,32.2
S1099,P0120,汤锅4号,厨具,2025-12-31,0.5,1.9,5.5,1,1172,54482.79,0.0,0.384,14181.4,C,0,0,2.1
S1100,P0120,汤锅4号,厨具,2026-01-31,0.4,1.9,5.9,1,1014,54639.33,0.0,0.384,14181.4,C,0,0,1.8
S1101,P0120,汤锅4号,厨具,2026-02-28,0.6,2.3,7.1,1,1166,46686.11,0.0,0.384,14181.4,C,0,0,2.3
S1102,P0120,汤锅4号,厨具,2026-03-31,0.6,2.3,6.9,1,882,47486.26,0.0,0.384,14181.4,C,0,0,2.0
S1103,P0120,汤锅4号,厨具,2026-04-30,0.7,2.5,7.3,1,1110,50683.43,0.0,0.384,14181.4,C,0,0,2.5
S1104,P0120,汤锅4号,厨具,2026-05-31,0.6,2.7,8.5,1,1228,51978.04,0.0,0.384,14181.4,C,0,0,2.3
S1105,P0094,牙膏5号,日用品,2025-12-31,3.7,14.9,44.9,4,124,960.46,0.05,0.1605,205.3,C,0,0,13.9
S1106,P0094,牙膏5号,日用品,2026-01-31,3.9,17.0,52.1,5,130,988.83,0.05,0.1605,205.3,C,0,0,13.8
S1107,P0094,牙膏5号,日用品,2026-02-28,4.5,17.7,52.5,5,135,985.26,0.05,0.1605,205.3,C,0,0,18.4
S1108,P0094,牙膏5号,日用品,2026-03-31,3.9,17.0,54.4,5,121,1005.46,0.05,0.1605,205.3,C,0,0,16.4
S1109,P0094,牙膏5号,日用品,2026-04-30,4.2,16.7,55.5,5,121,934.09,0.05,0.1605,205.3,C,0,0,15.1
S1110,P0094,牙膏5号,日用品,2026-05-31,5.4,23.6,65.4,7,141,891.11,0.05,0.1605,205.3,C,0,0,22.1
S1111,P0081,垃圾袋3号,日用品,2025-12-31,1.9,10.0,26.1,3,157,2501.36,0.0769,0.176,556.7,C,0,0,9.5
S1112,P0081,垃圾袋3号,日用品,2026-01-31,1.9,8.1,23.2,2,164,2620.25,0.0769,0.176,556.7,C,0,0,7.0
S1113,P0081,垃圾袋3号,日用品,2026-02-28,1.9,6.9,23.1,2,165,2481.07,0.0769,0.176,556.7,C,0,0,6.2
S1114,P0081,垃圾袋3号,日用品,2026-03-31,2.6,10.4,28.2,3,148,2480.9,0.0769,0.176,556.7,C,0,0,8.2
S1115,P0081,垃圾袋3号,日用品,2026-04-30,2.1,8.3,27.9,2,186,2819.39,0.0769,0.176,556.7,C,0,0,7.0
S1116,P0081,垃圾袋3号,日用品,2026-05-31,2.2,10.0,29.4,3,160,2375.93,0.0769,0.176,556.7,C,0,0,10.3
S1117,P0124,保温壶4号,厨具,2025-12-31,0.2,1.1,3.3,1,67,6486.02,0.0,0.3079,1620.0,C,0,0,1.1
S1118,P0124,保温壶4号,厨具,2026-01-31,0.3,1.2,3.2,1,69,5753.33,0.0,0.3079,1620.0,C,0,0,1.1
S1119,P0124,保温壶4号,厨具,2026-02-28,0.4,1.5,4.0,1,73,5598.82,0.0,0.3079,1620.0,C,0,0,1.3
S1120,P0124,保温壶4号,厨具,2026-03-31,0.3,1.1,3.7,1,60,5858.14,0.0,0.3079,1620.0,C,0,0,1.1
S1121,P0124,保温壶4号,厨具,2026-04-30,0.4,1.7,4.7,1,74,5057.66,0.0,0.3079,1620.0,C,0,0,1.4
S1122,P0124,保温壶4号,厨具,2026-05-31,0.4,1.6,4.8,1,77,5839.05,0.0,0.3079,1620.0,C,0,0,1.2
S1123,P0134,电水壶底座1号,小家电配件,2025-12-31,0.1,0.5,1.6,1,169,19584.41,0.0,0.3787,6660.0,C,0,0,0.5
S1124,P0134,电水壶底座1号,小家电配件,2026-01-31,0.1,0.5,1.7,1,138,20107.6,0.0,0.3787,6660.0,C,0,0,0.6
S1125,P0134,电水壶底座1号,小家电配件,2026-02-28,0.2,0.7,2.0,1,147,18058.33,0.0,0.3787,6660.0,C,0,0,0.7
S1126,P0134,电水壶底座1号,小家电配件,2026-03-31,0.2,0.7,2.1,1,147,19009.17,0.0,0.3787,6660.0,C,0,0,0.7
S1127,P0134,电水壶底座1号,小家电配件,2026-04-30,0.2,0.6,2.0,1,158,18037.73,0.0,0.3787,6660.0,C,0,0,0.7
S1128,P0134,电水壶底座1号,小家电配件,2026-05-31,0.2,0.8,2.2,1,170,18414.61,0.0,0.3787,6660.0,C,0,0,0.7
S1129,P0122,砧板4号,厨具,2025-12-31,0.6,2.3,7.6,1,423,11944.47,0.25,0.3662,4747.5,C,0,0,2.8
S1130,P0122,砧板4号,厨具,2026-01-31,0.5,2.3,6.5,1,380,13270.46,0.25,0.3662,4747.5,C,0,0,2.2
S1131,P0122,砧板4号,厨具,2026-02-28,0.6,2.7,8.3,1,409,11331.91,0.25,0.3662,4747.5,C,0,0,3.1
S1132,P0122,砧板4号,厨具,2026-03-31,0.5,2.2,6.9,1,447,11863.35,0.25,0.3662,4747.5,C,0,0,2.0
S1133,P0122,砧板4号,厨具,2026-04-30,0.7,2.8,8.7,1,410,12416.66,0.25,0.3662,4747.5,C,0,0,3.2
S1134,P0122,砧板4号,厨具,2026-05-31,0.6,2.8,7.8,1,417,12582.07,0.25,0.3662,4747.5,C,0,0,3.0
S1135,P0141,净水器滤芯3号,小家电配件,2025-12-31,1.0,4.0,12.3,1,198,2852.55,0.0,0.2622,1202.1,C,0,0,3.5
S1136,P0141,净水器滤芯3号,小家电配件,2026-01-31,1.0,4.2,12.8,1,190,2928.68,0.0,0.2622,1202.1,C,0,0,3.5
S1137,P0141,净水器滤芯3号,小家电配件,2026-02-28,1.0,4.2,12.7,1,185,2744.71,0.0,0.2622,1202.1,C,0,0,3.8
S1138,P0141,净水器滤芯3号,小家电配件,2026-03-31,1.4,5.9,16.6,1,157,2472.69,0.0,0.2622,1202.1,C,0,0,6.4
