order_id,order_date,customer_id,product_id,quantity,order_amount,outlet_id,order_status,is_urgent,clean_status
ORD007475,2026-05-24,C01128,P0197,5,308.3,O046,已签收,0,通过基础清洗
ORD003661,2026-04-18,C00251,P0031,5,39.6,O036,已签收,0,通过基础清洗
ORD003384,2026-05-22,C01795,P0200,2,142.04,O008,已签收,0,通过基础清洗
ORD005861,2026-04-01,C01001,P0199,1,123.01,O032,已签收,0,通过基础清洗
ORD000474,2026-04-24,C00475,P0078,3,47.79,O047,已签收,1,通过基础清洗
ORD005552,2026-05-21,C00781,P0160,3,110.43,O016,已签收,0,通过基础清洗
ORD006049,2026-06-08,C00319,P0179,5,150.55,O014,已签收,0,通过基础清洗
ORD000882,2026-04-04,C01010,P0010,6,455.64,O019,已签收,0,通过基础清洗
ORD004849,2026-05-24,C01592,P0168,3,75.51,O014,已签收,0,通过基础清洗
ORD003347,2026-06-03,C01052,P0198,8,1058.56,O031,已签收,0,通过基础清洗
ORD004757,2026-06-06,C00259,P0031,5,39.6,O038,已签收,0,通过基础清洗
ORD002747,2026-05-06,C00269,P0023,3,260.4,O016,已签收,0,通过基础清洗
ORD000470,2026-05-07,C01571,P0017,2,155.38,O024,已签收,1,通过基础清洗
ORD002603,2026-06-11,C01794,P0182,3,139.26,O014,已签收,0,通过基础清洗
ORD007069,2026-04-27,C00705,P0009,2,33.82,O015,已签收,0,通过基础清洗
ORD000248,2026-04-29,C01139,P0158,3,141.51,O007,已签收,0,通过基础清洗
ORD002277,2026-04-02,C00651,P0006,6,486.12,O007,已签收,0,通过基础清洗
ORD006034,2026-04-19,C00995,P0197,5,308.3,O003,已签收,1,通过基础清洗
ORD000866,2026-06-01,C01220,P0020,1,66.68,O015,已签收,0,通过基础清洗
ORD000762,2026-05-31,C00028,P0122,1,45.38,O003,已签收,0,通过基础清洗
ORD006366,2026-04-15,C00016,P0184,4,488.44,O015,已签收,0,通过基础清洗
ORD004463,2026-04-16,C01383,P0193,1,24.58,O009,已签收,0,通过基础清洗
ORD002541,2026-06-03,C01400,P0011,2,147.2,O013,已签收,0,通过基础清洗
ORD001288,2026-05-02,C00986,P0031,2,15.84,O053,已签收,0,通过基础清洗
ORD004035,2026-04-13,C01471,P0168,8,201.36,O013,已签收,0,通过基础清洗
ORD000426,2026-05-08,C00332,P0026,3,163.95,O019,已签收,0,通过基础清洗
ORD005739,2026-03-21,C01645,P0170,2,9.18,O043,已签收,1,通过基础清洗
ORD003194,2026-05-19,C00656,P0087,3,308.43,O053,已签收,1,通过基础清洗
ORD005831,2026-04-21,C01558,P0005,3,226.56,O043,已签收,0,通过基础清洗
ORD000229,2026-04-22,C00708,P0034,2,15.64,O035,已签收,0,通过基础清洗
ORD004516,2026-03-19,C01522,P0019,4,160.56,O044,已签收,0,通过基础清洗
ORD007883,2026-03-25,C01245,P0179,1,30.11,O043,已签收,1,通过基础清洗
ORD000694,2026-04-20,C00125,P0119,1,237.18,O034,已签收,0,通过基础清洗
ORD001042,2026-05-22,C01363,P0022,4,235.76,O035,已签收,0,通过基础清洗
ORD003097,2026-05-02,C01703,P0155,6,250.86,O002,已签收,0,通过基础清洗
ORD003051,2026-04-02,C01686,P0044,1,11.74,O007,已签收,0,通过基础清洗
ORD001596,2026-05-04,C00172,P0017,1,77.69,O029,已签收,0,通过基础清洗
ORD002550,2026-03-28,C00336,P0169,10,495.4,O037,已签收,0,通过基础清洗
ORD007618,2026-05-28,C00134,P0080,1,61.6,O016,已签收,1,通过基础清洗
ORD006062,2026-04-24,C01622,P0039,3,97.08,O022,已签收,0,通过基础清洗
ORD005126,2026-06-02,C01658,P0175,3,73.14,O034,已签收,0,通过基础清洗
ORD001129,2026-06-05,C00107,P0042,1,40.71,O014,已签收,0,通过基础清洗
ORD005494,2026-04-25,C01267,P0029,4,134.84,O018,已签收,0,通过基础清洗
ORD003474,2026-04-12,C00211,P0172,3,12.9,O002,已签收,0,通过基础清洗
ORD005133,2026-05-15,C01481,P0057,1,16.49,O011,已签收,0,通过基础清洗
ORD000059,2026-03-22,C00752,P0034,3,23.46,O011,已签收,0,通过基础清洗
ORD005753,2026-04-07,C01671,P0027,10,664.3,O002,已签收,0,通过基础清洗
ORD004314,2026-05-26,C00648,P0029,1,33.71,O012,已签收,0,通过基础清洗
ORD001200,2026-06-11,C00223,P0010,3,227.82,O028,已签收,0,通过基础清洗
ORD003689,2026-06-03,C00488,P0084,1,112.65,O048,已签收,0,通过基础清洗
ORD004895,2026-03-23,C00182,P0021,1,18.79,O012,已签收,1,通过基础清洗
ORD000097,2026-05-08,C01496,P0199,1,123.01,O002,已签收,0,通过基础清洗
ORD005730,2026-05-29,C00919,P0198,1,132.32,O034,已签收,0,通过基础清洗
ORD000961,2026-05-09,C01189,P0006,3,243.06,O050,已签收,0,通过基础清洗
ORD001635,2026-05-01,C00003,P0197,4,246.64,O002,已签收,0,通过基础清洗
ORD007780,2026-05-31,C00023,P0052,2,53.78,O001,已签收,0,通过基础清洗
ORD000878,2026-04-20,C01510,P0163,3,85.83,O003,已签收,0,通过基础清洗
ORD006657,2026-06-02,C00400,P0157,8,437.52,O048,已签收,0,通过基础清洗
ORD000157,2026-04-15,C01514,P0011,2,147.2,O015,已签收,0,通过基础清洗
ORD002088,2026-05-29,C00661,P0069,3,106.92,O046,已签收,0,通过基础清洗
ORD005959,2026-04-17,C01297,P0170,6,27.54,O013,已签收,0,通过基础清洗
ORD000612,2026-05-15,C00277,P0028,4,52.36,O014,已签收,0,通过基础清洗
ORD005930,2026-04-19,C01004,P0079,4,283.32,O015,已签收,0,通过基础清洗
ORD001980,2026-05-08,C00046,P0157,2,109.38,O001,已签收,0,通过基础清洗
ORD001189,2026-05-20,C01167,P0198,3,396.96,O023,已签收,0,通过基础清洗
ORD004234,2026-04-02,C01632,P0179,4,120.44,O008,已签收,0,通过基础清洗
ORD000448,2026-04-15,C00483,P0074,4,113.12,O024,已签收,0,通过基础清洗
ORD007115,2026-05-28,C00601,P0197,5,308.3,O047,已签收,0,通过基础清洗
ORD002358,2026-05-07,C00548,P0051,6,26.52,O023,已签收,0,通过基础清洗
ORD004120,2026-06-14,C00892,P0017,4,310.76,O027,已签收,0,通过基础清洗
ORD000593,2026-03-19,C01583,P0013,1,65.23,O016,已签收,0,通过基础清洗
ORD007931,2026-04-28,C01059,P0186,2,271.82,O030,已签收,1,通过基础清洗
ORD007955,2026-03-22,C00629,P0024,4,285.68,O033,已签收,0,通过基础清洗
ORD007183,2026-03-19,C00775,P0180,1,12.5,O003,已签收,0,通过基础清洗
ORD006551,2026-03-19,C01306,P0029,2,67.42,O009,已签收,0,通过基础清洗
ORD004307,2026-03-23,C01524,P0155,6,250.86,O019,已签收,0,通过基础清洗
ORD004128,2026-06-09,C00424,P0174,3,127.86,O026,已签收,0,通过基础清洗
ORD000848,2026-03-24,C01373,P0196,2,259.72,O015,已签收,1,通过基础清洗
ORD006233,2026-05-22,C00711,P0038,3,147.21,O021,已签收,1,通过基础清洗
ORD000625,2026-04-17,C00393,P0040,4,111.2,O029,已签收,0,通过基础清洗
ORD003909,2026-04-13,C01779,P0050,12,489.36,O023,已签收,0,通过基础清洗
ORD003239,2026-06-06,C01288,P0193,2,49.16,O057,已签收,0,通过基础清洗
ORD002273,2026-05-13,C00237,P0025,1,14.1,O013,已签收,0,通过基础清洗
ORD006124,2026-03-27,C01067,P0015,3,210.78,O038,已签收,1,通过基础清洗
ORD003754,2026-04-12,C00115,P0088,4,25.64,O041,已签收,0,通过基础清洗
ORD000757,2026-05-23,C00754,P0015,5,351.3,O001,已签收,0,通过基础清洗
ORD005708,2026-03-23,C00704,P0024,5,357.1,O020,已签收,1,通过基础清洗
ORD001481,2026-05-07,C01710,P0032,8,375.04,O060,已签收,0,通过基础清洗
ORD003772,2026-04-20,C01181,P0178,2,103.92,O030,已签收,0,通过基础清洗
ORD002642,2026-04-17,C01492,P0169,2,99.08,O006,已签收,0,通过基础清洗
ORD003335,2026-04-01,C01216,P0033,4,183.08,O013,已签收,1,通过基础清洗
ORD006996,2026-05-30,C00955,P0035,2,69.16,O032,已签收,0,通过基础清洗
ORD007657,2026-06-15,C01679,P0078,3,47.79,O058,已签收,0,通过基础清洗
ORD005019,2026-05-20,C01496,P0001,3,213.03,O037,已签收,0,通过基础清洗
ORD005707,2026-04-07,C01224,P0163,1,28.61,O013,已签收,1,通过基础清洗
ORD004563,2026-04-08,C01344,P0186,4,543.64,O010,已签收,1,通过基础清洗
ORD003007,2026-04-08,C00833,P0060,6,57.48,O015,已签收,0,通过基础清洗
ORD000765,2026-04-18,C01483,P0183,1,95.62,O004,已签收,1,通过基础清洗
ORD003978,2026-04-16,C00729,P0009,5,84.55,O014,已签收,0,通过基础清洗
ORD005637,2026-06-12,C00960,P0021,2,37.58,O049,已签收,0,通过基础清洗
ORD001972,2026-06-06,C01636,P0013,6,391.38,O044,已签收,0,通过基础清洗
ORD002719,2026-05-14,C00402,P0015,2,140.52,O016,已签收,0,通过基础清洗
ORD007113,2026-05-03,C01034,P0046,2,7.58,O020,已签收,0,通过基础清洗
ORD003899,2026-03-23,C00999,P0055,12,450.48,O020,已签收,0,通过基础清洗
ORD007957,2026-06-13,C00835,P0018,1,61.6,O011,已签收,0,通过基础清洗
ORD001025,2026-04-22,C01338,P0183,5,478.1,O051,已签收,0,通过基础清洗
ORD002830,2026-05-08,C01790,P0156,8,111.6,O041,已签收,0,通过基础清洗
ORD000753,2026-04-02,C00705,P0006,3,243.06,O040,已签收,0,通过基础清洗
ORD000352,2026-04-14,C00112,P0052,4,107.56,O043,已签收,0,通过基础清洗
ORD006990,2026-05-18,C01634,P0028,1,13.09,O028,已签收,1,通过基础清洗
ORD001314,2026-05-26,C00040,P0051,8,35.36,O017,已签收,0,通过基础清洗
ORD006590,2026-04-21,C01305,P0153,2,104.26,O012,已签收,0,通过基础清洗
ORD003743,2026-03-27,C00777,P0006,1,81.02,O014,已签收,0,通过基础清洗
ORD007509,2026-06-06,C00844,P0176,6,145.98,O010,已签收,0,通过基础清洗
ORD005533,2026-04-04,C01408,P0021,2,37.58,O010,已签收,0,通过基础清洗
ORD003066,2026-05-15,C01556,P0017,2,155.38,O051,已签收,1,通过基础清洗
ORD000562,2026-04-16,C00627,P0167,10,246.4,O012,已签收,0,通过基础清洗
ORD002465,2026-05-08,C00970,P0194,3,178.56,O052,已签收,0,通过基础清洗
ORD004272,2026-04-15,C00056,P0046,6,22.74,O044,已签收,0,通过基础清洗
ORD004321,2026-04-02,C00172,P0030,6,502.26,O049,已签收,0,通过基础清洗
ORD006903,2026-03-30,C00370,P0200,1,71.02,O026,已签收,0,通过基础清洗
ORD004817,2026-05-04,C00531,P0007,1,9.68,O046,已签收,0,通过基础清洗
ORD007692,2026-05-21,C01409,P0196,4,519.44,O051,已签收,0,通过基础清洗
ORD001048,2026-05-10,C01614,P0086,4,473.84,O015,已签收,0,通过基础清洗
ORD003104,2026-05-08,C01625,P0005,3,226.56,O001,已签收,0,通过基础清洗
ORD001386,2026-04-05,C00990,P0022,5,294.7,O002,已签收,0,通过基础清洗
ORD000415,2026-03-28,C00766,P0185,2,123.84,O057,已签收,0,通过基础清洗
ORD004003,2026-04-08,C00245,P0062,8,254.08,O042,已签收,0,通过基础清洗
ORD002571,2026-04-18,C01342,P0196,3,389.58,O009,已签收,1,通过基础清洗
ORD002003,2026-04-10,C00876,P0175,1,24.38,O007,已签收,0,通过基础清洗
ORD005945,2026-03-23,C00540,P0009,8,135.28,O003,已签收,0,通过基础清洗
ORD003115,2026-05-20,C00591,P0100,2,22.54,O001,已签收,0,通过基础清洗
ORD007470,2026-05-27,C01263,P0159,2,31.7,O017,已签收,0,通过基础清洗
ORD002663,2026-04-08,C00127,P0023,1,86.8,O013,已签收,0,通过基础清洗
ORD004140,2026-04-06,C01119,P0039,6,194.16,O017,已签收,0,通过基础清洗
ORD006437,2026-06-09,C01634,P0159,1,15.85,O006,已签收,0,通过基础清洗
ORD006952,2026-04-21,C00055,P0017,1,77.69,O038,已签收,0,通过基础清洗
ORD002997,2026-04-07,C01448,P0004,5,216.25,O050,已签收,1,通过基础清洗
ORD000843,2026-05-18,C00120,P0038,6,294.42,O005,已签收,0,通过基础清洗
ORD001147,2026-04-25,C01384,P0033,6,274.62,O035,已签收,0,通过基础清洗
ORD001833,2026-04-29,C01737,P0095,4,388.68,O013,已签收,0,通过基础清洗
ORD002448,2026-03-26,C00114,P0023,2,173.6,O047,已签收,1,通过基础清洗
ORD006516,2026-03-19,C00216,P0027,1,66.43,O015,已签收,1,通过基础清洗
ORD001254,2026-05-14,C01051,P0036,4,177.76,O010,已签收,0,通过基础清洗
ORD005396,2026-04-17,C00543,P0183,2,191.24,O016,已签收,0,通过基础清洗
ORD004465,2026-04-30,C01654,P0002,1,87.95,O021,已签收,0,通过基础清洗
ORD006342,2026-03-24,C00361,P0016,2,17.18,O051,已签收,0,通过基础清洗
ORD006493,2026-04-09,C00453,P0095,1,97.17,O015,已签收,0,通过基础清洗
ORD005890,2026-05-19,C01572,P0198,2,264.64,O034,已签收,0,通过基础清洗
ORD005671,2026-05-10,C01640,P0048,3,146.52,O022,已签收,0,通过基础清洗
ORD000379,2026-05-16,C01692,P0159,4,63.4,O058,已签收,0,通过基础清洗
ORD005814,2026-05-28,C00068,P0020,3,200.04,O025,已签收,0,通过基础清洗
ORD006828,2026-04-09,C00935,P0072,2,85.52,O003,已签收,0,通过基础清洗
ORD006649,2026-05-05,C00730,P0173,1,53.47,O053,已签收,0,通过基础清洗
ORD004295,2026-03-21,C01243,P0009,2,33.82,O006,已签收,0,通过基础清洗
ORD004861,2026-03-27,C00928,P0155,4,167.24,O007,已签收,0,通过基础清洗
ORD001732,2026-06-12,C00628,P0164,1,29.22,O031,已签收,0,通过基础清洗
ORD004464,2026-05-16,C01207,P0188,2,123.54,O049,已签收,0,通过基础清洗
ORD002025,2026-06-08,C00933,P0177,4,57.6,O014,已签收,1,通过基础清洗
ORD003045,2026-04-08,C00506,P0183,8,764.96,O028,已签收,0,通过基础清洗
ORD003860,2026-05-19,C01663,P0187,1,112.3,O006,已签收,0,通过基础清洗
ORD005994,2026-04-29,C00301,P0163,2,57.22,O017,已签收,0,通过基础清洗
ORD004371,2026-06-06,C00595,P0028,1,13.09,O009,已签收,0,通过基础清洗
ORD005220,2026-05-20,C01187,P0003,4,175.32,O023,已签收,0,通过基础清洗
ORD003769,2026-05-08,C00477,P0200,1,71.02,O018,已签收,0,通过基础清洗
ORD002754,2026-03-30,C00259,P0002,6,527.7,O019,已签收,0,通过基础清洗
ORD005390,2026-06-09,C01096,P0195,8,417.68,O026,已签收,0,通过基础清洗
ORD004289,2026-03-25,C00908,P0014,2,31.24,O010,已签收,1,通过基础清洗
ORD006335,2026-04-11,C01197,P0022,8,471.52,O024,已签收,0,通过基础清洗
ORD003456,2026-06-13,C01612,P0156,10,139.5,O030,已签收,0,通过基础清洗
ORD001455,2026-03-29,C00623,P0042,1,40.71,O014,已签收,0,通过基础清洗
ORD003150,2026-03-25,C01278,P0160,10,368.1,O016,已签收,0,通过基础清洗
ORD003299,2026-03-31,C01208,P0006,2,162.04,O009,已签收,0,通过基础清洗
ORD004702,2026-05-08,C00891,P0009,4,67.64,O026,已签收,0,通过基础清洗
ORD003407,2026-03-25,C00145,P0018,3,184.8,O014,已签收,0,通过基础清洗
ORD001176,2026-03-22,C01637,P0182,3,139.26,O005,已签收,1,通过基础清洗
ORD004075,2026-04-29,C01036,P0194,4,238.08,O046,已签收,0,通过基础清洗
ORD001439,2026-05-15,C00390,P0160,2,73.62,O013,已签收,0,通过基础清洗
ORD002211,2026-05-03,C00993,P0009,3,50.73,O022,已签收,0,通过基础清洗
ORD001996,2026-04-29,C00576,P0188,2,123.54,O009,已签收,0,通过基础清洗
ORD003834,2026-04-10,C01401,P0018,5,308.0,O017,已签收,0,通过基础清洗
ORD004467,2026-05-02,C01009,P0023,2,173.6,O049,已签收,0,通过基础清洗
ORD006661,2026-05-09,C00460,P0010,1,75.94,O053,已签收,0,通过基础清洗
ORD000548,2026-05-06,C00517,P0064,2,11.62,O006,已签收,0,通过基础清洗
ORD005971,2026-03-25,C01067,P0001,2,142.02,O052,已签收,1,通过基础清洗
ORD003358,2026-03-18,C00902,P0159,2,31.7,O012,已签收,0,通过基础清洗
ORD003186,2026-04-30,C01800,P0167,1,24.64,O007,已签收,0,通过基础清洗
ORD001562,2026-06-07,C00010,P0030,1,83.71,O047,已签收,0,通过基础清洗
ORD000173,2026-06-15,C00168,P0164,3,87.66,O046,已签收,1,通过基础清洗
ORD004938,2026-05-28,C00419,P0030,4,334.84,O004,已签收,0,通过基础清洗
ORD003615,2026-06-14,C01489,P0035,8,276.64,O023,已签收,0,通过基础清洗
ORD003520,2026-04-14,C01549,P0009,2,33.82,O032,已签收,0,通过基础清洗
ORD005012,2026-04-16,C01241,P0012,1,22.79,O021,已签收,0,通过基础清洗
ORD001594,2026-05-08,C00996,P0156,2,27.9,O045,已签收,0,通过基础清洗
ORD005437,2026-05-24,C01591,P0006,1,81.02,O007,已签收,1,通过基础清洗
ORD001883,2026-04-13,C01503,P0057,2,32.98,O014,已签收,0,通过基础清洗
ORD002982,2026-04-30,C01010,P0017,3,233.07,O014,已签收,1,通过基础清洗
ORD007863,2026-03-18,C00056,P0193,2,49.16,O013,已签收,0,通过基础清洗
ORD004801,2026-05-29,C01417,P0153,5,260.65,O017,已签收,1,通过基础清洗
ORD006638,2026-04-12,C01175,P0196,5,649.3,O034,已签收,0,通过基础清洗
ORD005295,2026-05-28,C00839,P0037,2,32.24,O017,已签收,0,通过基础清洗
ORD006648,2026-05-08,C01793,P0132,1,88.27,O003,已签收,1,通过基础清洗
ORD007274,2026-04-27,C00188,P0017,1,77.69,O011,已签收,0,通过基础清洗
ORD001039,2026-03-26,C01198,P0055,4,150.16,O009,已签收,0,通过基础清洗
ORD000324,2026-05-08,C01470,P0153,1,52.13,O034,已签收,0,通过基础清洗
ORD004082,2026-06-10,C00778,P0156,2,27.9,O036,已签收,1,通过基础清洗
ORD004952,2026-04-22,C00530,P0196,2,259.72,O041,已签收,0,通过基础清洗
ORD004768,2026-05-10,C00421,P0167,4,98.56,O013,已签收,0,通过基础清洗
ORD000894,2026-06-04,C01149,P0060,2,19.16,O057,已签收,0,通过基础清洗
ORD002318,2026-04-04,C00139,P0028,4,52.36,O009,已签收,0,通过基础清洗
ORD005101,2026-05-11,C00417,P0186,4,543.64,O047,已签收,0,通过基础清洗
ORD000325,2026-06-07,C00746,P0046,8,30.32,O022,已签收,1,通过基础清洗
ORD001216,2026-05-30,C01221,P0008,6,200.22,O014,已签收,0,通过基础清洗
ORD007206,2026-03-31,C00573,P0175,2,48.76,O016,已签收,0,通过基础清洗
ORD003998,2026-06-07,C00248,P0022,4,235.76,O046,已签收,0,通过基础清洗
ORD004540,2026-05-03,C00156,P0059,2,22.4,O015,已签收,0,通过基础清洗
ORD007282,2026-03-24,C01173,P0009,6,101.46,O007,已签收,0,通过基础清洗
ORD007815,2026-04-19,C00526,P0028,8,104.72,O056,已签收,0,通过基础清洗
ORD001130,2026-03-29,C00415,P0018,2,123.2,O039,已签收,0,通过基础清洗
ORD005217,2026-05-04,C00408,P0011,2,147.2,O051,已签收,0,通过基础清洗
ORD005956,2026-04-13,C00101,P0009,6,101.46,O002,已签收,0,通过基础清洗
ORD007052,2026-05-04,C00174,P0156,1,13.95,O029,已签收,0,通过基础清洗
ORD000665,2026-06-15,C00464,P0169,3,148.62,O007,已签收,1,通过基础清洗
ORD003329,2026-05-19,C00716,P0157,2,109.38,O004,已签收,0,通过基础清洗
ORD006798,2026-06-03,C00664,P0191,1,77.14,O019,已签收,0,通过基础清洗
ORD000209,2026-05-27,C01799,P0006,4,324.08,O001,已签收,1,通过基础清洗
ORD007065,2026-04-28,C00368,P0183,6,573.72,O019,已签收,0,通过基础清洗
ORD000748,2026-06-04,C00409,P0157,4,218.76,O017,已签收,0,通过基础清洗
ORD001740,2026-05-06,C01220,P0048,6,293.04,O038,已签收,0,通过基础清洗
ORD000799,2026-05-11,C01147,P0015,2,140.52,O012,已签收,1,通过基础清洗
ORD000089,2026-06-01,C00059,P0073,6,585.06,O003,已签收,0,通过基础清洗
ORD000735,2026-06-05,C00519,P0159,3,47.55,O003,已签收,0,通过基础清洗
ORD005734,2026-06-09,C01133,P0094,2,18.32,O019,已签收,0,通过基础清洗
ORD003650,2026-06-04,C01706,P0161,5,52.95,O010,已签收,0,通过基础清洗
ORD002690,2026-06-04,C00568,P0009,8,135.28,O011,已签收,1,通过基础清洗
ORD001175,2026-04-27,C01543,P0030,5,418.55,O011,已签收,0,通过基础清洗
ORD003143,2026-05-07,C01289,P0100,1,11.27,O018,已签收,1,通过基础清洗
ORD005188,2026-06-10,C00113,P0064,2,11.62,O019,已签收,1,通过基础清洗
ORD001154,2026-03-25,C00457,P0163,4,114.44,O003,已签收,0,通过基础清洗
ORD000199,2026-05-24,C01119,P0193,1,24.58,O017,已签收,1,通过基础清洗
ORD007867,2026-06-12,C00624,P0006,2,162.04,O015,已签收,0,通过基础清洗
ORD007451,2026-06-07,C01637,P0019,1,40.14,O002,已签收,1,通过基础清洗
ORD001098,2026-03-31,C00165,P0178,2,103.92,O007,已签收,0,通过基础清洗
ORD000549,2026-04-12,C00388,P0060,3,28.74,O055,已签收,0,通过基础清洗
ORD007926,2026-04-02,C00930,P0194,3,178.56,O030,已签收,0,通过基础清洗
ORD006888,2026-06-14,C01384,P0163,1,28.61,O047,已签收,0,通过基础清洗
ORD006721,2026-05-15,C01727,P0156,1,13.95,O060,已签收,0,通过基础清洗
ORD004922,2026-04-03,C00017,P0029,2,67.42,O035,已签收,0,通过基础清洗
ORD001322,2026-05-19,C01509,P0094,4,36.64,O055,已签收,1,通过基础清洗
ORD004158,2026-04-23,C01567,P0057,1,16.49,O020,已签收,0,通过基础清洗
